geo,NUTS_NAME,year,pop,gdp_capita,employment_rate,area_km2,pop_dens
NL11,Groningen,2020,585866.0,41400.0,74.5,2401.896422604919,243.9180950878028
NL11,Groningen,2055,697606.4003544226,58647.3540996945,74.5,2401.896422604919,290.4398348692532
NL11,Groningen,2085,810200.1311999477,79047.77261041809,74.5,2401.896422604919,337.31684829326014
NL12,Friesland (NL),2020,649957.0,34300.0,80.1,4011.65359954214,162.0172290235082
NL12,Friesland (NL),2055,773921.2774852262,48589.474531872496,80.1,4011.65359954214,192.91827130177833
NL12,Friesland (NL),2085,898832.2358258107,65491.27054438021,80.1,4011.65359954214,224.05529628191144
NL13,Drenthe,2020,493682.0,32900.0,78.4,2678.003540717251,184.3470303507429
NL13,Drenthe,2055,587840.432692411,46606.23067342872,78.4,2678.003540717251,219.50696619877112
NL13,Drenthe,2085,682717.9272581999,62818.15746093612,78.4,2678.003540717251,254.93540873935785
NL21,Overijssel,2020,1162406.0,40300.0,80.6,3421.839876387,339.7020439271236
NL21,Overijssel,2055,1384108.0817292402,57089.09106806011,80.6,3421.839876387,404.49235841820604
NL21,Overijssel,2085,1607503.2408564524,76947.46947342632,80.6,3421.839876387,469.77745859743686
NL22,Gelderland,2020,2085952.0,40100.0,80.2,5136.185513802091,406.12863269727615
NL22,Gelderland,2055,2483799.1384243304,56805.77051685385,80.2,5136.185513802091,483.58828390247993
NL22,Gelderland,2085,2884684.5252613965,76565.59617579145,80.2,5136.185513802091,561.6394730115564
NL23,Flevoland,2020,423021.0,35500.0,81.3,2411.892083376879,175.3896880028439
NL23,Flevoland,2055,503702.47989186645,50289.39783911002,81.3,2411.892083376879,208.84121779886394
NL23,Flevoland,2085,585000.101901003,67782.51033018943,81.3,2411.892083376879,242.54820766356474
NL32,Noord-Holland,2020,2879527.0,59800.0,80.6,3411.296475506256,844.1151394126955
NL32,Noord-Holland,2055,3428730.230450939,84712.84481066983,80.6,3411.296475506256,1005.1105950684324
NL32,Noord-Holland,2085,3982127.5738714854,114180.11599282613,80.6,3411.296475506256,1167.335528431464
NL34,Zeeland,2020,383488.0,37900.0,81.0,1931.549213273105,198.53907804407467
NL34,Zeeland,2055,456629.4737348077,53689.24445358507,81.0,1931.549213273105,236.40581901665692
NL34,Zeeland,2085,530329.5086480621,72364.98990180787,81.0,1931.549213273105,274.5617378028866
NL41,Noord-Brabant,2020,2562955.0,48700.0,81.9,5084.52055295583,504.0701425643868
NL41,Noord-Brabant,2055,3051779.437312234,68988.55421872275,81.9,5084.52055295583,600.2098733848397
NL41,Noord-Brabant,2085,3544336.891472729,92986.14797409085,81.9,5084.52055295583,697.0837967037556
NL42,Limburg (NL),2020,1117201.0,40500.0,75.9,2211.8171102085325,505.1055057145611
NL42,Limburg (NL),2055,1330281.272649994,57372.411619266364,75.9,2211.8171102085325,601.4427081290521
NL42,Limburg (NL),2085,1544988.7803298242,77329.34277106119,75.9,2211.8171102085325,698.5156110778802
NO02,Innlandet,2020,371385.0,42200.0,76.9,52071.556719158565,7.132204669874162
NO02,Innlandet,2055,442218.10618064075,59780.63630451952,76.9,52071.556719158565,8.492507888052758
NO02,Innlandet,2085,513592.1451760173,80575.26580095758,76.9,52071.556719158565,9.86319936517382
NO06,Trøndelag/Trööndelage,2020,468702.0,49900.0,79.1,42117.8901790449,11.128335204055292
NO06,Trøndelag/Trööndelage,2055,558096.0749709295,70688.47752596028,79.1,42117.8901790449,13.250807972537084
NO06,Trøndelag/Trööndelage,2085,648172.8277348026,95277.38775990007,79.1,42117.8901790449,15.389489477734829
NO07,Nord-Norge,2020,484546.0,47500.0,78.0,112712.32256376948,4.298962074229793
NO07,Nord-Norge,2055,576961.9518219765,67288.63091148523,78.0,112712.32256376948,5.1188897424729
NO07,Nord-Norge,2085,670083.6586735019,90694.90818828164,78.0,112712.32256376948,5.945078971240144
NO08,Oslo og Viken,2020,1934659.0,62300.0,79.9,25026.656895676948,77.30393268523967
NO08,Oslo og Viken,2055,2303650.4949993463,88254.35170074801,79.9,25026.656895676948,92.04787137978761
NO08,Oslo og Viken,2085,2675459.8758541364,118953.53221326202,79.9,25026.656895676948,106.90440545082511
NO09,Agder og Sør-Østlandet,2020,726627.0,41800.0,74.9,33881.375160726995,21.446207438541546
NO09,Agder og Sør-Østlandet,2055,865214.3081700135,59213.99520210701,74.9,33881.375160726995,25.53657589355793
NO09,Agder og Sør-Østlandet,2085,1004859.9692308897,79811.51920568784,74.9,33881.375160726995,29.658181359641375
NO0A,Vestlandet,2020,1381661.0,52900.0,79.9,57454.29138702007,24.04800349364576
NO0A,Vestlandet,2055,1645180.906077656,74938.28579405409,79.9,57454.29138702007,28.634604419633153
NO0A,Vestlandet,2085,1910713.2406964237,101005.48722442312,79.9,57454.29138702007,33.25623194663727
PL21,Małopolskie,2020,3371956.0,12900.0,73.5,15184.781340460524,222.06154467402658
PL21,Małopolskie,2055,4015078.682349714,18274.17555280336,73.5,15184.781340460524,264.4146525608083
PL21,Małopolskie,2085,4663112.714512279,24630.827697449116,73.5,15184.781340460524,307.09119940286587
PL22,Śląskie,2020,4475460.0,14300.0,70.4,12334.67313728994,362.83571929197524
PL22,Śląskie,2055,5329050.568782289,20257.419411247134,70.4,12334.67313728994,432.03824774826086
PL22,Śląskie,2085,6189159.772337221,27303.94078089321,70.4,12334.67313728994,501.76925674878856
PL41,Wielkopolskie,2020,3479525.0,15300.0,75.3,29826.439639505363,116.65907973110343
PL41,Wielkopolskie,2055,4143163.983220092,21674.022167278403,75.3,29826.439639505363,138.90910324182434
PL41,Wielkopolskie,2085,4811870.993560811,29213.307269067558,75.3,29826.439639505363,161.3290440199724
PL42,Zachodniopomorskie,2020,1671605.0,12100.0,71.6,22451.61199193119,74.4536739990319
PL42,Zachodniopomorskie,2055,1990425.0235795467,17140.893347978345,71.6,22451.61199193119,88.65399171760491
PL42,Zachodniopomorskie,2085,2311679.787382249,23103.334506909636,71.6,22451.61199193119,102.96275332982931
PL43,Lubuskie,2020,1001411.0,11800.0,72.9,13988.793369662711,71.58666037427825
PL43,Lubuskie,2055,1192407.0060138714,16715.912521168964,72.9,13988.793369662711,85.24016149954912
PL43,Lubuskie,2085,1384861.595629497,22530.524560457332,72.9,13988.793369662711,98.99793063158869
PL51,Dolnośląskie,2020,2864809.0,15600.0,75.3,19947.585849751755,143.61682769926026
PL51,Dolnośląskie,2055,3411205.11207845,22099.002994087783,75.3,19947.585849751755,171.0084186513679
PL51,Dolnośląskie,2085,3961773.8999409266,29786.117215519862,75.3,19947.585849751755,198.60919159750003
PL52,Opolskie,2020,942233.0,11600.0,73.5,9412.71047566813,100.1021971764322
PL52,Opolskie,2055,1121942.1700954633,16432.591969962712,73.5,9412.71047566813,119.19437796325357
PL52,Opolskie,2085,1303023.7293526512,22148.651262822463,73.5,9412.71047566813,138.43236044718145
PL61,Kujawsko-pomorskie,2020,2050976.0,11800.0,71.5,17971.90814538001,114.1212153661735
PL61,Kujawsko-pomorskie,2055,2442152.2747066948,16715.912521168964,71.5,17971.90814538001,135.88719989838654
PL61,Kujawsko-pomorskie,2085,2836315.8542874036,22530.524560457332,71.5,17971.90814538001,157.81940522640207
PL62,Warmińsko-mazurskie,2020,1399038.0,10400.0,69.8,24012.623761865627,58.262604448157305
PL62,Warmińsko-mazurskie,2055,1665872.1672516426,14732.66866272519,69.8,24012.623761865627,69.3748498195024
PL62,Warmińsko-mazurskie,2085,1934744.0731391008,19857.41147701324,69.8,24012.623761865627,80.57195633122198
PL63,Pomorskie,2020,2316135.0,13400.0,75.7,18177.04882187954,127.42084937418942
PL63,Pomorskie,2055,2757884.2262307266,18982.476930818993,75.7,18177.04882187954,151.72343174383113
PL63,Pomorskie,2085,3203006.968960122,25585.510941536293,75.7,18177.04882187954,176.21160620445127
PL71,Łódzkie,2020,2442685.0,13800.0,75.8,18220.003598912022,134.06610963270396
PL71,Łódzkie,2055,2908570.714207247,19549.1180332315,75.8,18220.003598912022,159.63612182716184
PL71,Łódzkie,2085,3378014.268587261,26349.25753680603,75.8,18220.003598912022,185.4014051231567
PL72,Świętokrzyskie,2020,1218743.0,10800.0,72.2,11709.14030899094,104.0847549725047
PL72,Świętokrzyskie,2055,1451190.0625521026,15299.309765137696,72.2,11709.14030899094,123.93651662349599
PL72,Świętokrzyskie,2085,1685412.2589449086,20621.158072282982,72.2,11709.14030899094,143.93988068028818
PL81,Lubelskie,2020,2088292.0,10100.0,70.4,25123.79159461327,83.12009722480525
PL81,Lubelskie,2055,2486585.4393478,14307.687835915809,70.4,25123.79159461327,98.97333489587386
PL81,Lubelskie,2085,2887920.535384885,19284.601530560936,70.4,25123.79159461327,114.94763935249634
PL82,Podkarpackie,2020,2084447.0,10200.0,70.1,17846.580380237272,116.79811793570545
PL82,Podkarpackie,2055,2482007.094454321,14449.348111518935,70.1,17846.580380237272,139.07465977083294
PL82,Podkarpackie,2085,2882603.2452460756,19475.53817937837,70.1,17846.580380237272,161.52132138648687
PL84,Podlaskie,2020,1149389.0,11100.0,73.5,20186.812505186128,56.937617055922736
PL84,Podlaskie,2055,1368608.3897972736,15724.290591947076,73.5,20186.812505186128,67.79715170216541
PL84,Podlaskie,2085,1589501.8973618143,21193.968018735286,73.5,20186.812505186128,78.739617606963
PL91,Warszawski stołeczny,2020,3082399.0,28900.0,81.4,6102.851731460452,505.07519035897695
PL91,Warszawski stołeczny,2055,3670295.376154397,40939.81964930365,81.4,6102.851731460452,601.4066108199669
PL91,Warszawski stołeczny,2085,4262681.354116107,55180.69150823872,81.4,6102.851731460452,698.4736876601162
PL92,Mazowiecki regionalny,2020,2319035.0,12600.0,72.9,29454.077988327044,78.73391932074932
PL92,Mazowiecki regionalny,2055,2761337.3342128037,17849.19472599398,72.9,29454.077988327044,93.7505949195609
PL92,Mazowiecki regionalny,2085,3207017.4088567533,24058.017750996813,72.9,29454.077988327044,108.88194871106566
PT11,Norte,2020,3600042.0,17000.0,73.8,21286.40063286242,169.12403661341293
PT11,Norte,2055,4286666.815867001,24082.24685253156,73.8,21286.40063286242,201.38053820377453
PT11,Norte,2085,4978535.195292647,32459.230298963954,73.8,21286.40063286242,233.88337376337233
PT15,Algarve,2020,465610.0,19500.0,74.4,4968.436395674673,93.71358772054361
PT15,Algarve,2055,554414.3474259007,27623.75374260973,74.4,4968.436395674673,111.58728889204505
PT15,Algarve,2085,643896.8690588081,37232.64651939983,74.4,4968.436395674673,129.59748656928758
PT20,Região Autónoma dos Açores,2020,237113.0,17200.0,71.0,2322.7668348009147,102.08213603167063
PT20,Região Autónoma dos Açores,2055,282336.825156671,24365.567403737812,71.0,2322.7668348009147,121.55194439947745
PT20,Região Autónoma dos Açores,2085,327906.01214136544,32841.10359659882,71.0,2322.7668348009147,141.17043830164314
PT30,Região Autónoma da Madeira,2020,250713.0,17500.0,71.0,799.9717695819662,313.40230934775707
PT30,Região Autónoma da Madeira,2055,298530.7108657242,24790.548230547192,71.0,799.9717695819662,373.17655724491954
PT30,Região Autónoma da Madeira,2085,346713.5923462575,33413.91354305113,71.0,799.9717695819662,433.4072845188479
RO11,Nord-Vest,2020,2547429.0,10800.0,71.8,34151.75492588857,74.59145234346168
RO11,Nord-Vest,2055,3033292.211612325,15299.309765137696,71.8,34151.75492588857,88.81804809722831
RO11,Nord-Vest,2085,3522865.82601235,20621.158072282982,71.8,34151.75492588857,103.15328842272345
RO12,Centru,2020,2314826.0,10900.0,65.5,34111.30841551055,67.86095601502753
RO12,Centru,2055,2756325.56473123,15440.970040740824,65.5,34111.30841551055,80.80386513341475
RO12,Centru,2085,3201196.739365401,20812.094721100417,65.5,34111.30841551055,93.84561566421192
RO21,Nord-Est,2020,3184215.0,7500.0,79.1,36850.85431065863,86.40817314997788
RO21,Nord-Est,2055,3791530.4252244676,10624.520670234511,79.1,36850.85431065863,102.88853531756024
RO21,Nord-Est,2085,4403483.750155908,14320.248661307627,79.1,36850.85431065863,119.49475344679479
RO22,Sud-Est,2020,2377101.0,9000.0,65.5,35742.934769848755,66.50547906338187
RO22,Sud-Est,2055,2830478.0818291185,12749.424804281414,65.5,35742.934769848755,79.18986227781137
RO22,Sud-Est,2085,3287317.4788697874,17184.29839356915,65.5,35742.934769848755,91.97111261392087
RO31,Sud-Muntenia,2020,2901376.0,8600.0,69.4,34463.9053761948,84.18593216089964
RO31,Sud-Muntenia,2055,3454746.422278667,12182.783701868906,69.4,34463.9053761948,100.2424532149789
RO31,Sud-Muntenia,2085,4012342.78121683,16420.55179829941,69.4,34463.9053761948,116.42159347350893
RO32,Bucureşti-Ilfov,2020,2322002.0,26300.0,76.1,1803.890063468604,1287.2192419171854
RO32,Bucureşti-Ilfov,2055,2764870.2208965365,37256.652483622354,76.1,1803.890063468604,1532.7265651544833
RO32,Bucureşti-Ilfov,2085,3211120.5037441,50216.33863898541,76.1,1803.890063468604,1780.10875982631
RO41,Sud-Vest Oltenia,2020,1910409.0,8800.0,69.4,29209.90028906049,65.40279087208916
RO41,Sud-Vest Oltenia,2055,2274775.367907836,12466.10425307516,69.4,29209.90028906049,77.876861796744
RO41,Sud-Vest Oltenia,2085,2641924.300856443,16802.425095934283,69.4,29209.90028906049,90.44619374636757
RO42,Vest,2020,1771480.0,11500.0,65.0,32033.90739138787,55.300153626474305
RO42,Vest,2055,2109348.871755406,16290.931694359584,65.0,32033.90739138787,65.84737996472113
RO42,Vest,2085,2449797.9545119246,21957.714614005028,65.0,32033.90739138787,76.4751525494682
RS11,Београдски регион,2020,1696192.0,12700.0,69.4,3234.1203425902554,524.4678058706667
RS11,Београдски регион,2055,2019701.4256331122,17990.855001597105,69.4,3234.1203425902554,624.4979195843724
RS11,Београдски регион,2085,2345681.403154137,24248.954399814247,69.4,3234.1203425902554,725.2919355732588
RS12,Регион Војводине,2020,1847274.0,6600.0,65.7,21501.38125940949,85.91420140469307
RS12,Регион Војводине,2055,2199598.825684228,9349.57818980637,65.7,21501.38125940949,102.30034987736586
RS12,Регион Војводине,2085,2554614.258486159,12601.818821950712,65.7,21501.38125940949,118.81163482779519
RS21,Регион Шумадије и Западне Србије,2020,1900429.0,4500.0,65.9,26493.21612083203,71.73266512198431
RS21,Регион Шумадије и Западне Србије,2055,2262891.913541928,6374.712402140707,65.9,26493.21612083203,85.41401327876463
RS21,Регион Шумадије и Западне Србије,2085,2628122.8559707943,8592.149196784576,65.9,26493.21612083203,99.19984210238108
RS22,Регион Јужне и Источне Србије,2020,1482810.0,4600.0,61.9,26252.076396032327,56.48353210735392
RS22,Регион Јужне и Источне Србије,2055,1765621.7403118487,6516.372677743833,61.9,26252.076396032327,67.25646054339154
RS22,Регион Јужне и Источне Србије,2085,2050593.235559999,8783.08584560201,61.9,26252.076396032327,78.11165885034224
SE11,Stockholm,2020,2377081.0,64200.0,83.8,7057.706717030064,336.80642952535345
SE11,Stockholm,2055,2830454.267291311,90945.89693720742,83.8,7057.706717030064,401.0444724858711
SE11,Stockholm,2085,3287289.8206636035,122581.32854079329,83.8,7057.706717030064,465.7730835898094
SE12,Östra Mellansverige,2020,1727398.0,39600.0,78.4,43296.778340850855,39.896686686505404
SE12,Östra Mellansverige,2055,2056859.248974047,56097.46913883822,78.4,43296.778340850855,47.506057674350885
SE12,Östra Mellansverige,2085,2388836.5022625094,75610.91293170427,78.4,43296.778340850855,55.17353932102203
SE21,Småland med öarna,2020,870200.0,39100.0,82.2,35985.82247170247,24.181745482801833
SE21,Småland med öarna,2055,1036170.540001329,55389.16776082259,82.2,35985.82247170247,28.793854602493077
SE21,Småland med öarna,2085,1203408.5510512548,74656.22968761709,82.2,35985.82247170247,33.441185122211884
SE22,Sydsverige,2020,1537433.0,40300.0,77.2,14398.73525955128,106.77555856721213
SE22,Sydsverige,2055,1830662.8152446141,57089.09106806011,77.2,14398.73525955128,127.14052882042256
SE22,Sydsverige,2085,2126131.9453785154,76947.46947342632,77.2,14398.73525955128,147.66102071139642
SE23,Västsverige,2020,2059729.0,44000.0,81.6,34579.505985291624,59.56502099469277
SE23,Västsverige,2055,2452574.707178117,62330.5212653758,81.6,34579.505985291624,70.92567222392704
SE23,Västsverige,2085,2848420.4682236845,84012.1254796714,81.6,34579.505985291624,82.37308160027673
SE31,Norra Mellansverige,2020,857762.0,37100.0,79.0,72011.24239065517,11.911501197920048
SE31,Norra Mellansverige,2055,1021360.2789388875,52555.96224876005,79.0,72011.24239065517,14.183344781056416
SE31,Norra Mellansverige,2085,1186207.9126256336,70837.4967112684,79.0,72011.24239065517,16.472537804452138
SE32,Mellersta Norrland,2020,376157.0,38800.0,80.5,77160.6450839479,4.874985163625255
SE32,Mellersta Norrland,2055,447900.2549014938,54964.1869340132,80.5,77160.6450839479,5.804775924490977
SE32,Mellersta Norrland,2085,520191.39317143976,74083.41974116479,80.5,77160.6450839479,6.741667239892707
SE33,Övre Norrland,2020,521829.0,44800.0,81.6,165148.7108042955,3.1597521861274336
SE33,Övre Norrland,2055,621355.8224756992,63463.803470200815,81.6,165148.7108042955,3.7624018949322484
SE33,Övre Norrland,2085,721642.7037307806,85539.61867021088,81.6,165148.7108042955,4.369653872659906
SI03,Vzhodna Slovenija,2020,1100012.0,18200.0,74.2,12431.171077261171,88.48820381951931
SI03,Vzhodna Slovenija,2055,1309813.8681313973,25782.17015976908,74.2,12431.171077261171,105.36528376858078
SI03,Vzhodna Slovenija,2085,1521217.9350252734,34750.47008477317,74.2,12431.171077261171,122.37124930312095
SI04,Zahodna Slovenija,2020,995849.0,26700.0,77.1,7842.366083690615,126.98323304123974
SI04,Zahodna Slovenija,2055,1185784.1830496248,37823.29358603486,77.1,7842.366083690615,151.20235020852218
SI04,Zahodna Slovenija,2085,1377169.8484898198,50980.08523425515,77.1,7842.366083690615,175.6064220661482
SK01,Bratislavský kraj,2020,669592.0,39600.0,79.8,2051.864808557811,326.3333905856275
SK01,Bratislavský kraj,2055,797301.1999776716,56097.46913883822,79.8,2051.864808557811,388.573943396431
SK01,Bratislavský kraj,2085,925985.6797466236,75610.91293170427,79.8,2051.864808557811,451.28981007158495
SK02,Západné Slovensko,2020,1823792.0,16000.0,74.1,14989.425543195772,121.67190762209586
SK02,Západné Slovensko,2055,2171638.176844523,22665.64409650029,74.1,14989.425543195772,144.87801220843355
SK02,Západné Slovensko,2085,2522140.7586059184,30549.863810789604,74.1,14989.425543195772,168.26133538858713
SK03,Stredné Slovensko,2020,1336785.0,13800.0,72.4,16259.66411881606,82.21479793380489
SK03,Stredné Slovensko,2055,1591745.8461453419,19549.1180332315,72.4,16259.66411881606,97.8953706862454
SK03,Stredné Slovensko,2085,1848653.7576615165,26349.25753680603,72.4,16259.66411881606,113.69569163007566
SK04,Východné Slovensko,2020,1627704.0,12300.0,67.6,15721.091960549606,103.5363194925994
SK04,Východné Slovensko,2055,1938150.922365345,17424.213899184597,67.6,15721.091960549606,123.28347974993893
SK04,Východné Slovensko,2085,2250968.6418987955,23485.20780454451,67.6,15721.091960549606,143.1814436012053
