geo,year,gdp,pop,employment_rate,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
RO32,2006,10500.0,2215701.0,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1657978.0
RO41,2006,3600.0,2301833.0,66.2,0.1969618541313729,0.0353078969345622,0.0003456760593297,0.0,0.0,0.0192282051879827,0.0,0.0,0.3769327360988069,0.3712236315879454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640929.0
RO42,2006,5200.0,1929158.0,64.8,0.4214784716124676,0.0298784996870244,0.0005747284552712,0.0,0.0326876538041595,0.0,0.0,0.0,0.4957287919029133,0.0196518545381635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006179.0
SE11,2006,51200.0,1889945.0,81.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8859199.0
SE12,2006,31900.0,1518077.0,76.8,0.9978238954741344,0.0021761045258654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164164.0
SE21,2006,32500.0,800054.0,81.5,0.8473379721467612,0.0,0.0,0.0,0.1525688166419989,9.321121123978066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5387029.0
SE22,2006,33100.0,1320160.0,76.4,0.356591028660071,0.0,0.0,0.0,0.643408971339929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526478.0
SE23,2006,35800.0,1814323.0,80.1,0.901417996490644,0.0,0.0,0.0,0.098582003509356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9970101.0
SE31,2006,30700.0,825037.0,76.7,0.557684562363925,0.4423154376360751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6737819.0
SE32,2006,32900.0,370764.0,77.5,0.0635585602942191,0.931359193105874,0.0050822465999068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2644757.0
SE33,2006,35200.0,509392.0,76.7,0.013068253387253,0.9378770746257687,0.0490546719869782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406999.0
SI03,2006,12700.0,,,0.3984620471120554,0.0142494514740857,0.0,0.0,0.4266528725374043,0.0,0.0,0.0,0.1606356288764543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191075.0
SI04,2006,19100.0,,,0.4387574444265698,0.0694462697196421,0.0044957372928314,0.0,0.3234479168136614,0.0,0.0,0.0,0.163852631747295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4257001.0
SK01,2006,20100.0,592301.0,76.3,0.6211460570750502,0.0,0.0,0.0,0.2524722279138596,0.0,0.0,0.0,0.12638171501109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714114.0
SK02,2006,8300.0,1851658.0,68.9,0.6998770082320216,0.0003727082833246,0.0,0.0,0.0263036436461878,3.973360067399972e-05,0.0,0.0,0.2179785332975624,0.0554283729402296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696677.0
SK03,2006,6500.0,1351651.0,63.4,0.9020724658138052,0.0970314908959611,0.000750548948185,0.0,0.0,0.0,0.0,0.0,0.0,0.0001454943420485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3684167.0
SK04,2006,5800.0,1577318.0,60.3,0.9524083944574844,0.0423552573434508,0.0047487547023277,0.0,0.0,0.0,0.0,0.0,0.0,0.0004875934967368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916482.0
AT11,2007,22200.0,280062.0,74.6,0.4490621314600959,0.0,0.0,0.0,0.3389039936785483,0.0,0.0,0.0,0.2120338748613557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379555.0
AT12,2007,27800.0,1588567.0,74.8,0.7366269537183637,0.0167443494916192,0.0,0.0,0.2464992159149467,0.0,0.0,0.0,0.0001294808750702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5721002.0
AT13,2007,43700.0,1661246.0,67.1,0.0470270366931462,0.0,0.0,0.0,0.9529729633068538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9649485.0
AT21,2007,29500.0,559393.0,70.8,0.6639032149830898,0.2613670755403971,0.074729709476513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10799314.0
AT22,2007,30600.0,1202483.0,72.9,0.7159630270404255,0.2654139408474486,0.0168859474784551,0.0,0.0,0.0,0.0,0.0,0.0017370846336707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8397374.0
AT31,2007,34100.0,1403663.0,75.7,0.7829159135050225,0.0406750043683434,0.0056617161933159,0.0,0.170747365933318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923485.0
AT32,2007,39100.0,526048.0,75.4,0.4703347958069337,0.394537667644825,0.1351275365482413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19305248.0
AT33,2007,34700.0,697253.0,74.7,0.3132715461334597,0.402650850625993,0.2743049894021561,0.0,0.0097726138383911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32659589.0
AT34,2007,35200.0,364269.0,75.0,0.3394034722394648,0.3558179824815505,0.1156685255534864,0.0,0.1891100197254983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829300.0
BE10,2007,62200.0,1031215.0,59.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5099264.0
BE21,2007,38300.0,1700570.0,70.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3471379.0
BE22,2007,26500.0,820272.0,68.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845947.0
BE23,2007,29000.0,1398253.0,72.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486846.0
BE24,2007,33800.0,1052467.0,74.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459292.0
BE25,2007,31000.0,1145878.0,73.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7702074.0
BE31,2007,33400.0,370460.0,69.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352920.0
BE32,2007,20700.0,1294844.0,58.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767936.0
BE33,2007,23300.0,1047414.0,61.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020067.0
BE34,2007,21500.0,261178.0,67.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468267.0
BE35,2007,21900.0,461983.0,66.4,3.977250658898591e-06,0.0,0.0,0.0,0.9999960227493412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175364.0
BG31,2007,2800.0,916308.0,64.0,0.1501116811206086,0.0045318708899305,0.0,0.0,0.0053299367453134,0.0131851666325037,0.0,0.0,0.7195456620915499,0.1072956825200937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394303.0
BG32,2007,3000.0,909962.0,63.2,0.0527211460780582,0.0001273287932612,0.0,0.0,0.0001369930378559,0.0,0.0,0.0,0.4844530462044173,0.4625614858864072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587294.0
BG33,2007,3600.0,986125.0,66.0,0.0193516752441527,0.0,0.0,0.0,0.0148597068902292,0.0663505152814131,0.0,0.0,0.7248721157939549,0.1745659867902499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192026.0
BG34,2007,3500.0,1110344.0,66.8,0.1148439964516633,0.0012549323388764,0.0,0.0,0.014150468571738,0.0415935911004346,0.0121047302900573,0.0,0.809312218888106,0.006740062359124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6532899.0
BG41,2007,7000.0,2126182.0,75.0,0.6920749508739176,0.050284390949118,0.0027124118777401,0.0,0.0245096882377672,0.0392641986769729,0.0002535810021318,0.0,0.18261506737991,0.0082857110024421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653027.0
BG42,2007,3000.0,1523752.0,67.3,0.3202050502214074,0.0076013344350536,2.9537313470398064e-07,0.0,0.0373405233005306,0.0032930546487468,0.1453832222330491,0.0055101999470772,0.4789725638772585,0.001296144755508,0.0003976112082337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617109.0
CY00,2007,22900.0,757916.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7850127301764663,0.0042969343664351,0.0,0.0,6.231868518424462e-05,0.0,0.2106280167719144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14377667.0
CZ01,2007,30300.0,1173933.0,76.9,0.3444667711512553,0.0,0.0,0.0,0.6508607660370095,0.0046724628117352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12200291.0
CZ02,2007,13300.0,1174964.0,74.0,0.7950132628618977,0.0,0.0,0.0,0.2049867371381022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064921.0
CZ03,2007,11200.0,1181719.0,74.3,0.9874779394688236,0.0125220605311766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4700483.0
CZ04,2007,10100.0,1120755.0,67.8,0.8514051074592299,0.0061888651336292,0.0,0.0,0.1424060274071408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5627319.0
CZ05,2007,11000.0,1485575.0,72.1,0.9762778063275754,0.0236262401803355,0.0,0.0,9.595349208909332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189924.0
CZ06,2007,12000.0,1646898.0,71.9,0.962426450697999,0.0,0.0,0.0,0.0329825092201434,0.0045910400818574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3491290.0
CZ07,2007,10000.0,1227080.0,71.5,0.9838393035494948,0.0161606964505052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520638.0
CZ08,2007,10900.0,1243309.0,67.2,0.9833012188796024,0.0166987811203975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036206.0
DE11,2007,40800.0,4005380.0,77.1,0.1432032192446454,0.0,0.0,0.0,0.8567967807553545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9055056.0
DE12,2007,35700.0,2734260.0,76.1,0.1130114907825714,0.0,0.0,0.0,0.8869885092174284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8708828.0
DE13,2007,29700.0,2193178.0,79.0,0.3954467925886604,0.0021491904906662,0.0,0.0,0.6024040169206735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12040490.0
DE14,2007,32600.0,1805935.0,77.6,0.5707327313398314,0.0,0.0,0.0,0.4292672686601687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5749536.0
DE21,2007,44700.0,4279112.0,77.2,0.6107714351446811,0.0383705278506853,0.0025305453484981,0.0,0.3483274916561356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28175962.0
DE22,2007,28800.0,1193820.0,77.2,0.6874371668986108,0.0093318548674658,0.0,0.0,0.3032309782339233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10192344.0
DE23,2007,30100.0,1087939.0,76.2,0.9882738436823796,0.0011812736716032,0.0,0.0,0.0105448826460171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473189.0
DE24,2007,26900.0,1094525.0,73.7,0.6920124668890739,0.0001232687446073,0.0,0.0,0.3078642643663187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752565.0
DE25,2007,32800.0,1712622.0,74.9,0.2967118025379726,0.0,0.0,0.0,0.7032881974620274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6031013.0
DE26,2007,30600.0,1337876.0,75.3,0.0369076955639715,0.0,0.0,0.0,0.9630923044360284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658253.0
DE27,2007,29500.0,1786764.0,76.6,0.420522743000321,0.0361633990421529,0.0005541588012629,0.0,0.5427596991562632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11420111.0
DE30,2007,29000.0,3404037.0,65.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17285837.0
DE40,2007,21100.0,2547772.0,72.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8531174.0
DE50,2007,41100.0,663979.0,68.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530823.0
DE60,2007,53900.0,1754182.0,73.2,0.0093710176195613,0.0,0.0,0.0,0.9906289823804388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7402423.0
DE71,2007,43700.0,3772906.0,73.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13897975.0
DE72,2007,27600.0,1057553.0,73.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989964.0
DE73,2007,28300.0,1244900.0,72.1,0.0187357140553684,0.0,0.0,0.0,0.9812642859446316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6289943.0
DE80,2007,19900.0,1693754.0,68.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23309128.0
DE91,2007,33400.0,1641776.0,70.6,0.0379011574527811,0.0006860548275597,0.0,0.0,0.9614127877196592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285721.0
DE92,2007,29800.0,2160253.0,71.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465479.0
DE93,2007,20800.0,1702938.0,73.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092033.0
DE94,2007,26200.0,2477718.0,73.2,9.225474562375584e-07,0.0,0.0,0.0,0.9999990774525438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13749189.0
DEA1,2007,34100.0,5217129.0,71.0,0.0003992202729044,0.0,0.0,0.0,0.9996007797270956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8787930.0
DEA2,2007,34000.0,4384669.0,71.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10980276.0
DEA3,2007,26500.0,2619372.0,71.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790957.0
DEA4,2007,29100.0,2065413.0,73.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3812919.0
DEA5,2007,27000.0,3742162.0,69.1,0.0815837033450326,0.0,0.0,0.0,0.9184162966549672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7725293.0
DEB1,2007,25100.0,1513939.0,75.7,0.0,0.0,0.0,0.0,0.9998520260714772,0.0001479739285227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023684.0
DEB2,2007,23300.0,515819.0,77.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5977860.0
DEB3,2007,28800.0,2023102.0,74.3,0.0,0.0,0.0,0.0,0.998134284005168,0.0018657159948319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4797549.0
DEC0,2007,30300.0,1043167.0,70.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481269.0
DED2,2007,22900.0,1657114.0,71.6,0.2881057116239118,0.0,0.0,0.0,0.7118942883760883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7150191.0
DED4,2007,20800.0,,70.8,0.7088763575652259,0.0027334045762748,0.0,0.0,0.2883902378584991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749676.0
DED5,2007,23400.0,,68.0,0.0,0.0,0.0,0.0,0.9997064986680924,0.0002935013319074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700195.0
DEE0,2007,20800.0,2441787.0,69.2,0.0,0.0006826900785347,0.0,0.0,0.995261807183438,0.0040555027380273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5522607.0
DEF0,2007,25300.0,2834254.0,73.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20365466.0
DEG0,2007,20500.0,2311140.0,71.3,0.3454481098286419,0.0,0.0,0.0,0.6528828030540881,0.0016690871172698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7352791.0
DK01,2007,51400.0,1636749.0,79.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7519427.0
DK02,2007,30000.0,816118.0,79.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346901.0
DK03,2007,38400.0,1189817.0,78.4,0.0016752887920009,0.0,0.0,0.0,0.9983247112079991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707078.0
DK04,2007,39300.0,1227428.0,79.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499577.0
DK05,2007,36800.0,576972.0,76.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994611.0
EE00,2007,12200.0,1342920.0,76.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4674501.0
EL30,2007,27600.0,3982602.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.983699142543704,0.0116829997785963,0.0,0.0,0.0,0.0,0.0046178576776995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7706563.0
EL42,2007,22800.0,327471.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0003755733443407,0.9738901334486492,0.0066275365808513,0.0,0.0,0.0,0.0,0.0191067566261586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14690087.0
EL43,2007,18100.0,608988.0,70.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9007954477590918,0.0951953400878272,0.0,0.0,0.0040092121530809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15324936.0
EL51,2007,14500.0,602965.0,65.1,0.07277085046328,0.0001565444488123,0.0,0.0,0.0609205205312322,0.042056510993574,0.7097940801467503,0.0331036126584888,0.0780611087285859,0.0,0.0031367720292761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654973.0
EL52,2007,16600.0,1899242.0,64.0,0.0731839190385824,0.0027517454147298,0.0,0.0,0.0293231565358778,0.6450773906733107,0.0398956441976787,0.0015030772525969,0.2063960033541048,0.0,0.0018249960525915,4.406748052671047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7153293.0
EL54,2007,14100.0,343786.0,64.1,0.0108211638679015,0.0026790057298469,0.0,0.0,0.0001570519852413,0.0,0.6793052332125498,0.1773403504066501,0.0,0.0,0.1228035421522374,0.0068936526455728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936866.0
EL61,2007,15600.0,743210.0,66.4,0.01214886796796,0.0035898523588492,4.2469368904739936e-05,0.0,0.0198632925112981,0.4153327895057358,0.3542599227848729,0.098207433747964,0.0318191909602939,0.0,0.0644528626998487,0.0001809470362503,0.000102371058022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957952.0
EL62,2007,20300.0,207149.0,66.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9561007653005285,0.0438992346994715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7522757.0
