geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,is_coastal,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,nights_spent
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087048.0
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6674711.0
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312490.0
AT22,2020,1246395.0,76.5,39300.0,Steiermark,16413.667048137533,75.936413011462236,0.0,0.72655436624767056,0.27091531606567221,0.0,0.0,0.0,0.0,0.0,0.0,0.002530317686657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8312490.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390926.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284152.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3050815.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4725893.0
AT31,2020,1490279.0,79.0,44500.0,Oberösterreich,11984.443388444672,124.35112351041,0.0,0.70507244638487743,0.0416818596171376,0.00130499448256,0.0,0.2519406995154248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4725893.0
AT32,2020,558410.0,79.1,50200.0,Salzburg,7155.9100306619766,78.034798873560291,0.0,0.48073828428956122,0.4398825067933399,0.0793792089170988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
