geo,year,pop,employment_rate,gdp_capita,NUTS_NAME,area_km2,pop_dens,pct_Dfb,pct_Dfc,pct_ET,pct_EF,pct_Cfb,pct_BSk,pct_Csa,pct_Csb,pct_Cfa,pct_Dfa,pct_Dsb,pct_Dsc,pct_BSh,pct_BWk,pct_Cfc,pct_BWh,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Csc,pct_Dsa,tx,tg,tn,rr,hu,fg,qq,NUTS_NAME_completo,CNTR_CODE,is_coastal,nights_spent
ES22,2004,576346.0,69.9,25100.0,Comunidad Foral de Navarra,10390.675334324638,55.46761701774033,0.0035801103992218,0.0020541560578622,1.0146113963930404e-05,0.0,0.5754980102430872,0.2390734965942825,0.0046072717951262,0.0732039738006695,0.1019728349957865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.634295,12.585661,7.602415,3865.1,70.07929,2.8423607,159.76338,Comunidad Foral de Navarra,ES,0,1904342.0
ES23,2004,291082.0,68.2,21700.0,La Rioja,5046.82873412003,57.676219133826685,0.019388809404928,0.0012677713537316,0.0,0.0,0.462210350336057,0.2506946509316422,0.0,0.2374013159184131,0.0049476242695175,0.0,0.021384649796157,0.0027048279895535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.019686,12.630519,7.218634,1052.3,68.37836,2.5850954,162.34563,La Rioja,ES,0,1120690.0
ES24,2004,1237774.0,69.8,21700.0,Aragón,47718.51982736868,25.9390694530739,0.03052408192828,0.0209713677795651,0.0046219224797368,0.0,0.1986286282225356,0.6593705042000427,0.0004462209442271,0.006964315418914,0.0777815555259044,0.0,0.0006914035007936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77505,11.850216,5.9946456,9388.601,66.24641,2.6798842,177.45212,Aragón,ES,0,5360519.0
ES30,2004,5766554.0,71.1,26400.0,Comunidad de Madrid,8030.398031421424,718.0906821102227,0.0,0.0,0.0,0.0,0.0,0.7469317008621923,0.1125389885110346,0.115148723891965,0.0,0.0,0.0253805867348079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.153183,13.084925,7.0177937,1982.6,60.235046,2.4912636,186.74454,Comunidad de Madrid,ES,0,14942625.0
ES41,2004,2471132.0,62.4,18300.0,Castilla y León,94220.28266711476,26.22717667628572,0.0055193839971191,0.00323774843422,0.0001176419608503,0.0,0.0685983785893909,0.4189892419227881,0.0650972824846162,0.4185256740326494,0.0001499926195589,0.0,0.0184465189536114,0.0013174110320613,0.0,0.0,7.259731338495962e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.553892,10.593924,4.629514,18486.0,67.01123,2.5912068,174.02892,Castilla y León,ES,0,8349368.0
ES42,2004,1833543.0,63.1,16400.0,Castilla-La Mancha,79454.1696247776,23.0767373022575,4.531450950175011e-05,0.0,0.0,0.0,0.0165943102075408,0.8782447744747988,0.0344186009849459,0.0687695255165368,0.0001223384408185,0.0,0.001685441351799,3.891583917256168e-07,0.0,0.0001193053556665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.909973,13.355637,6.8269362,14576.9,61.538593,2.3501632,187.99704,Castilla-La Mancha,ES,0,3714745.0
ES43,2004,1064374.0,56.5,13600.0,Extremadura,41631.47567167866,25.566569112131656,0.0,0.0,0.0,0.0,0.0,0.1963804856100016,0.7852233150925042,0.0162570214753729,0.0,0.0,0.0021238247261457,1.535309597550726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.438206,16.265682,10.093448,7607.0,62.877296,2.0887303,195.64304,Extremadura,ES,0,2185793.0
ES51,2004,6712748.0,71.4,24000.0,Cataluña,32112.56447628053,209.0380544026084,0.0589531687325045,0.0439876289066789,0.0078959518460534,0.0,0.2118377100967594,0.3276564157682215,0.0932456919168927,0.0151333814478013,0.241290051285088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.913807,12.47185,7.1226296,6484.4,69.87882,2.1684835,172.31808,Cataluña,ES,1,58124216.0
ES52,2004,4441941.0,66.7,18600.0,Comunitat Valenciana ,23264.01672583566,190.93611616376805,2.860962510285757e-06,0.0,0.0,0.0,0.0508496768857497,0.7711234601746262,0.0118552211948846,0.0116667664389883,0.0005196746082614,0.0,3.803335004431545e-07,0.0,0.0797093378431832,0.0114910651946899,0.0,0.0627815563636055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.791756,15.175518,9.59064,4542.1,64.49768,2.362039,182.21013,Comunitat Valenciana ,ES,1,35862548.0
ES53,2004,912965.0,72.3,23000.0,Illes Balears,4991.832845662448,182.89174101518697,0.0,0.0,0.0,0.0,0.0,0.5287629893004114,0.3056086903703703,0.005882086255144,0.0,0.0,0.0,0.0,0.159746234074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.360744,17.24323,13.184433,1787.2001,72.40179,2.988702,179.39276,Illes Balears,ES,1,58506798.0
ES61,2004,7596534.0,56.5,15600.0,Andalucía,87612.27028779054,86.7062795547559,0.0,0.0,7.270777287998954e-07,0.0,0.0,0.2269990747018106,0.682614237585751,0.0392319935750557,0.0,0.0,0.0067326375606607,0.0013498009666085,0.0117422506950078,0.0160910574230358,0.0,0.0152382204143407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.336582,16.299253,10.350624,13335.9,63.93063,2.2981436,197.76929,Andalucía,ES,1,48725521.0
ES62,2004,1276816.0,66.0,17200.0,Región de Murcia,11316.1421927201,112.83138531269084,0.0,0.0,0.0,0.0,0.0,0.5855577638952646,0.0,0.0063824369206841,0.0,0.0,0.0001751154104027,0.0,0.0066400484631289,0.1691781314196459,0.0,0.2320665038908737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.740915,16.506899,10.286038,1184.8,59.201515,2.3953211,191.15096,Región de Murcia,ES,1,4948997.0
ES70,2004,1804242.0,63.0,18000.0,Canarias,7448.370733915763,242.23310901865813,0.0,0.0,0.0,0.0,0.0,0.0949338547626217,0.0264101352504265,0.262358233965673,0.0,0.0,0.0004150838100973,8.579745056709803e-06,0.2041456090033122,0.0019644838402087,0.0,0.4089636592893706,0.0,0.0,0.0008003603332329,0.0,0.0,0.0,0.0,,,,,,,,,,1,79037004.0
FI19,2004,1325241.0,71.9,26800.0,Länsi-Suomi,64691.7847513351,20.485460481481766,0.426246642487138,0.5737531781500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517685548722195e-07,2.7594282704040097e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.297141,4.2794356,0.2062544,27650.1,83.81465,2.4419749,98.14347,Länsi-Suomi,FI,1,3632951.0
FI1B,2004,1429869.0,,40300.0,Helsinki-Uusimaa,9521.265247683172,150.1763644645792,0.98970322650319,0.0102967734968099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.919779,5.27575,1.677969,7275.6,82.51726,2.9871614,103.789314,Helsinki-Uusimaa,FI,1,3893556.0
FI1C,2004,1138646.0,,28300.0,Etelä-Suomi,35197.17997070876,32.35048946954233,0.960129149722266,0.0398708502777341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63042,4.742163,0.79256827,21968.0,81.28409,2.8009434,100.968124,Etelä-Suomi,FI,1,2764856.0
FI1D,2004,1299629.0,,24600.0,Pohjois- ja Itä-Suomi,227101.3041652112,5.722684001209208,0.0668947858297201,0.9319376457879291,0.0011675683823507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5028586,1.5681269,-2.5289114,140987.9,81.981346,2.3915691,96.02731,Pohjois- ja Itä-Suomi,FI,1,5878889.0
FI20,2004,26347.0,82.2,38800.0,Åland,1462.0777104891215,18.02024599033516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.074125,6.8300276,4.934672,491.2,82.8561,4.128743,114.00546,Åland,FI,1,456338.0
FR10,2004,11350290.0,72.4,43100.0,Ile-de-France,12069.60373410694,940.4028707194202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6366625,11.0225525,6.8549924,4013.0,79.536285,3.5362647,128.16237,Ile-de-France,FR,0,59674027.0
HR03,2004,1384187.0,,7700.0,Jadranska Hrvatska,24629.957812622444,56.19932484377327,0.1768797813556508,0.0011460433782196,0.0,0.0,0.2330660469157524,0.0001739352724598,0.257064525342233,0.0154280592753953,0.3162384793574103,0.0,3.129102878589732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.583982,11.790297,7.708857,14952.8,69.97519,2.478948,152.3996,Jadranska Hrvatska,HR,1,34232215.0
HU21,2004,1112984.0,65.8,7800.0,Közép-Dunántúl,11086.225807391476,100.3934088423442,0.4071030752863751,0.0,0.0,0.0,0.0868787451446102,0.0005556198817387,0.0,0.0,0.4527796927187709,0.0526828669685049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.584453,10.01189,5.9989448,2966.6,76.15764,3.1022022,137.75519,Közép-Dunántúl,HU,0,2289498.0
HU22,2004,1003185.0,67.4,8700.0,Nyugat-Dunántúl,11328.135256779658,88.55694050789288,0.1195003715120124,0.0,0.0,0.0,0.31202195320288,0.0,0.0,0.0,0.5684776752851075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.971863,9.882372,5.5053506,3952.2002,77.36931,2.2039118,137.5897,Nyugat-Dunántúl,HU,0,3590864.0
HU23,2004,983612.0,57.8,5800.0,Dél-Dunántúl,14195.973808739913,69.28809627659555,0.0519901870937783,0.0,0.0,0.0,0.094211906418503,0.0,0.0,0.0,0.8537578333671664,4.007312055231948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.279229,10.319367,6.141284,4373.8003,77.607376,2.338356,140.92622,Dél-Dunántúl,HU,0,2249126.0
HU31,2004,1280040.0,55.5,5300.0,Észak-Magyarország,13428.348478027649,95.32371029054586,0.6688662336315806,9.511325248177832e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311336712551669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.208529,9.120264,4.6627917,3798.7,76.412445,2.2844672,137.02914,Észak-Magyarország,HU,0,1460190.0
HU32,2004,1547003.0,55.9,5500.0,Észak-Alföld,17722.542069642688,87.29012993287762,0.1817612729831586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006502100368767,0.8117366266480743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.153157,10.079317,5.5874376,5621.5,76.020004,2.5780602,142.45052,Észak-Alföld,HU,0,1695869.0
HU33,2004,1360214.0,58.6,5900.0,Dél-Alföld,18335.40467055192,74.18510932483585,0.0483572055233688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6716751703346783,0.2799676241419529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.942715,10.640932,5.8738484,5331.5,75.68637,2.399679,144.34392,Dél-Alföld,HU,0,1027630.0
ITC1,2004,4260654.0,66.9,27100.0,Piemonte,25398.283161392053,167.75362227934457,0.1441604237600791,0.1179177064421067,0.0432247180407965,9.782661418654426e-05,0.1151183164047012,0.0,0.1209883035604487,0.0268322383508883,0.4285692419916199,0.0,0.0028472326210148,0.0002439922141581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316823,9.454869,5.494201,9189.7,66.32911,1.7880894,152.64102,Piemonte,IT,0,9342471.0
ITC2,2004,121692.0,71.5,34000.0,Valle d’Aosta/Vallée d’Aoste,3260.609456174908,37.32185704409983,0.2031696319499894,0.3551281229881684,0.3802190374146642,0.0025157845887162,0.0513785398567291,0.0,0.0,0.0,0.0075888832017325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354071,-0.8402459,-3.9734423,1398.0,74.39611,1.9294809,166.21039,Valle d’Aosta/Vallée d’Aoste,IT,0,3198211.0
ITC3,2004,1572910.0,63.8,26900.0,Liguria,5418.222974387274,290.2999761057036,0.0053797734423104,0.0002588029386708,0.0,0.0,0.1832864861065423,0.0,0.4838107993061002,0.3036576335995906,0.0109965791419598,0.0,0.011182991303761,0.0014269341610645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.891613,11.989726,9.045396,1689.2001,67.7941,2.5750408,156.62704,Liguria,IT,1,14214124.0
ITC4,2004,9173501.0,69.0,33000.0,Lombardia,23879.59652650227,384.1564487833361,0.1186329390374698,0.0896098085493554,0.0591797722641735,2.1849563597136376e-06,0.097834383221956,0.0,0.0154096210681323,0.0,0.619331290902553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.799674,11.504133,7.58371,8198.9,70.63739,1.9242623,144.65793,Lombardia,IT,0,26473149.0
ITF1,2004,1278658.0,59.9,20500.0,Abruzzo,10799.629837033024,118.3983172844825,0.1258942412545376,0.0278946434133575,0.0014786507957301,0.0,0.2479112978536974,0.0288013932190462,0.0665913046072874,0.0964433728942335,0.3785444955330242,0.0,0.0261678524748123,0.0002727479542735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.979584,12.4231415,7.803848,6008.9,68.9978,2.1496584,152.99818,Abruzzo,IT,1,6933216.0
ITF2,2004,320359.0,57.6,19300.0,Molise,4442.947220141997,72.10506542766477,0.0110116349780716,0.0006301984230499,0.0,0.0,0.2908549086061283,0.2118965616075123,0.0900976871458611,0.0260306516420612,0.3682982116749056,0.0,0.0011801459224098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4681,14.283812,10.401762,1771.4,67.618355,1.4692487,156.30737,Molise,IT,1,754964.0
ITF3,2004,5731441.0,50.0,16800.0,Campania,13603.223197736155,421.3296302418845,0.0017952550246996,1.0621844609148057e-07,0.0,0.0,0.062179150701408,0.0079091618431204,0.6723913821276535,0.1454045937410278,0.1077214277696844,0.0,0.00259892257396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.215996,16.466892,12.485402,2789.0,65.5706,2.5430737,164.61612,Campania,IT,1,19907514.0
ITF4,2004,4034841.0,49.2,16200.0,Puglia,19365.34277676113,208.35370933076925,0.0,0.0,0.0,0.0,0.01622800047748,0.6862219164194299,0.2264458568239449,0.0002947453978296,0.063373188083224,0.0,0.0,0.0,0.0028618512467121,0.0045744415513792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93553,16.374008,12.275628,4413.6,69.56576,2.8364992,163.92316,Puglia,IT,1,10395189.0
ITF5,2004,594505.0,53.5,18100.0,Basilicata,9989.305681545897,59.51414632333058,0.0,0.0,0.0,0.0,0.0316054059342377,0.3473752271406036,0.3112578889365931,0.2631985536740706,0.0393271924313686,0.0,0.0065856148461863,0.000148296273657,0.0005018207632829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54131,14.195929,10.616579,3266.3,69.912575,3.101295,162.54427,Basilicata,IT,1,1922098.0
ITF6,2004,2000597.0,49.8,15300.0,Calabria,15086.973350748132,132.60426418800523,0.0,0.0,0.0,0.0,0.0,0.0022850715981504,0.7164201371474491,0.272825931783185,0.0,0.0,0.0078156802659086,0.0002284961678745,0.0004246830374322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.551085,15.113944,10.816919,7495.6,72.09729,2.8039684,170.00307,Calabria,IT,1,7701394.0
ITG1,2004,4977097.0,47.8,16100.0,Sicilia,25728.025020180787,193.4504104413774,0.0,0.0,0.0003912641453065,0.0,0.0,0.0003709720622935,0.920038354162515,0.0750842186103691,0.0,0.0,0.0023589330537566,0.0011770528548462,0.0005792051109128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.148214,17.104803,13.258793,6563.5,72.09981,3.0082376,181.20174,Sicilia,IT,1,13351037.0
ITG2,2004,1634673.0,56.2,18100.0,Sardegna,24112.4248910649,67.79380370846668,0.0,0.0,0.0,0.0,0.0,0.056459624050962,0.8664397741247574,0.0767553566482831,0.0,0.0,0.0,0.0,0.0003149234507736,4.078104326012637e-06,0.0,2.6243620897800303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.377142,15.205367,12.349893,9099.601,77.317474,2.7282019,173.91455,Sardegna,IT,1,10303418.0
ITH1,2004,470363.0,73.2,35300.0,Provincia Autonoma di Bolzano/Bozen,7397.928406064271,63.58036658132991,0.3084472598146524,0.3802016068979031,0.2472410307465211,0.0,0.0324239447285417,0.0,0.0,0.0,0.0316861578123815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.777978,3.8324726,-0.7271584,3307.3,75.58889,1.3067008,140.84085,Provincia Autonoma di Bolzano/Bozen,IT,0,25698308.0
ITH2,2004,488099.0,69.4,32600.0,Provincia Autonoma di Trento,6206.930920159765,78.63773679431193,0.4262616655652797,0.2728679396659964,0.1067082191604457,0.0,0.1138968627193639,0.0,0.0,0.0,0.0802653128889142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.743142,6.8071218,1.2263752,3175.2,72.512726,1.8974771,138.26138,Provincia Autonoma di Trento,IT,0,13848755.0
ITH3,2004,4622493.0,67.4,28200.0,Veneto,17691.31624022228,261.28598557808164,0.1388968233121677,0.0788741303418075,0.0125037484487473,0.0,0.0683309562949422,0.0,0.0,0.0,0.7013943416023352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.964399,11.114791,6.302331,8379.5,73.15784,1.7032028,142.01093,Veneto,IT,1,54559238.0
ITH4,2004,1196333.0,66.1,26300.0,Friuli-Venezia Giulia,7767.481689643704,154.01812940158678,0.2935590887157858,0.1026816579972944,0.0028954264203029,0.0,0.080427904287097,0.0,0.0,0.0,0.5204359225795198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.890505,9.02804,4.2817416,4802.0,73.876724,1.9835656,140.02937,Friuli-Venezia Giulia,IT,1,8568595.0
ITH5,2004,4080856.0,,29900.0,Emilia-Romagna,22510.415091217088,181.2874610913875,0.0256263041091646,0.0016708788803351,0.0,0.0,0.1939240597280314,0.0,0.0508629301623864,0.0077272520929731,0.7201885750271093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.633316,12.585797,7.845019,8915.101,71.890465,2.599549,146.11694,Emilia-Romagna,IT,1,36287912.0
ITI1,2004,3543673.0,66.6,26500.0,Toscana,22989.71509893461,154.14166659961006,0.011678060633157,0.0005450695994745,0.0,0.0,0.1578922566367968,0.0597537942462912,0.6592250728620285,0.0360100124158306,0.0748447393497918,0.0,5.0994256629412463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.620586,13.651874,8.6376705,12194.7,73.501854,2.4047792,153.91576,Toscana,IT,1,35454949.0
ITI2,2004,841789.0,66.1,24300.0,Umbria,8454.793028004322,99.56352535322758,0.0169690563664647,0.0006763604335146,0.0,0.0,0.193425624731076,0.0014282005170695,0.4885358414516193,0.0027102251790068,0.2962546913212488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000565,14.627913,9.187441,3101.1,71.66444,2.445346,155.62204,Umbria,IT,0,5753804.0
ITI3,2004,1481118.0,,24100.0,Marche,9329.548115614867,158.75559905426206,0.0232973741528023,0.0043248993959202,0.0,0.0,0.1630399464217564,0.0,0.0,0.0,0.8093377800295211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.495825,13.99312,9.149606,4619.7,69.77015,2.5585518,148.3377,Marche,IT,1,12853376.0
ITI4,2004,5186338.0,63.7,32500.0,Lazio,17213.735890364613,301.29066886073537,0.0281042357786342,0.0022970730994603,0.0,0.0,0.1065059946499911,0.0078270702559761,0.7500352899980153,0.0563529558136852,0.0478042503348192,0.0,0.0010731300694184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.565445,13.98411,9.032346,8083.5,73.93144,2.6072872,161.29625,Lazio,IT,1,28094505.0
LU00,2004,454960.0,67.7,61500.0,Luxembourg,2595.6231622209148,175.27968104997134,0.0084493853636322,0.0,0.0,0.0,0.9915506146363676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.103893,9.634494,5.2025,1605.1,79.98319,3.2332513,120.21858,Luxembourg,LU,0,2721730.0
LV00,2004,2276520.0,67.4,5000.0,Latvija,64592.30021451312,35.24444852466321,0.9999291354470264,8.759045858330421e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.998864838771112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984606,6.130953,2.4868038,37250.0,81.40038,2.6488523,109.48654,Latvija,LV,1,2065904.0
MT00,2004,399867.0,57.3,12200.0,Malta,313.7507833685232,1274.473311929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,7737121.0
NL11,2004,574384.0,70.8,34900.0,Groningen,2401.896422604919,239.13770577045352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.859645,9.8518305,5.9406285,873.5,82.96778,3.9765298,113.2459,Groningen,NL,1,1192700.0
NL12,2004,642066.0,73.5,22500.0,Friesland (NL),4011.65359954214,160.0502097372716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.430819,10.0542755,6.516817,1928.2001,84.67664,4.534399,116.09836,Friesland (NL),NL,1,4851200.0
NL13,2004,482415.0,72.7,23700.0,Drenthe,2678.003540717251,180.1397917012442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.888825,9.803197,5.6935787,974.4,83.0359,4.0748363,113.04918,Drenthe,NL,0,4976600.0
NL21,2004,1105512.0,74.8,26100.0,Overijssel,3421.839876387,323.0753161855344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.006393,9.974413,5.8202863,1976.7001,83.535706,3.4571857,113.87295,Overijssel,NL,0,5531500.0
NL22,2004,1966929.0,75.9,27000.0,Gelderland,5136.185513802091,382.9552096033949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.26321,10.013156,5.656885,1746.0,82.92354,3.4465573,113.99044,Gelderland,NL,0,9109700.0
NL23,2004,359904.0,76.7,25000.0,Flevoland,2411.892083376879,149.22060670977456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.858252,10.144563,6.22918,851.3,83.54237,4.282923,115.89617,Flevoland,NL,1,1477100.0
NL32,2004,2587265.0,76.1,41600.0,Noord-Holland,3411.296475506256,758.4403814142349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.905709,10.266202,6.3200817,959.60004,83.90932,6.332541,115.87705,Noord-Holland,NL,1,17249800.0
NL34,2004,379028.0,72.6,24700.0,Zeeland,1931.549213273105,196.23005067404856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.100833,11.040997,7.9772544,1606.3,81.76726,5.1923356,121.25,Zeeland,NL,1,8326600.0
NL41,2004,2406994.0,76.0,31300.0,Noord-Brabant,5084.52055295583,473.3964539883157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.717514,10.393314,5.8197994,2524.8,81.85843,3.5586793,116.14845,Noord-Brabant,NL,0,8934700.0
NL42,2004,1139335.0,71.9,27300.0,Limburg (NL),2211.8171102085325,515.1126622275665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6970215,10.332787,5.9515576,825.7,80.77199,3.169672,115.24044,Limburg (NL),NL,0,9774700.0
NO02,2004,372016.0,77.6,,Innlandet,52071.55671915857,7.144322609873597,0.1230122078174291,0.7372805984195057,0.1388180195974097,0.0,0.0,0.000241613720536,0.0,0.0,0.0,0.0,0.0,0.0006475604451194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6291556,1.4895083,-2.2849174,28884.5,79.25798,2.2462246,99.78107,Innlandet,NO,0,4096703.0
NO06,2004,398239.0,78.6,,Trøndelag/Trööndelage,42117.89017904491,9.455340671317328,0.2162884236580917,0.7013268426652252,0.0375264421766664,0.0,0.0442412815004002,0.0,0.0,0.0,0.0,0.0,2.0399474008679468e-05,3.568541345893954e-05,0.0,0.0,0.0005589823051003,0.0,0.0,0.0,0.0,0.0,0.0,1.94280704844566e-06,0.0,6.8934255,3.591821,0.5228098,38073.1,78.72118,2.8051393,89.18985,Trøndelag/Trööndelage,NO,1,1893022.0
NO07,2004,462895.0,78.2,,Nord-Norge,112712.32256376948,4.106871276102992,0.0206806511445487,0.8514854230610658,0.1168346775735961,0.0,0.0017630599377299,0.0,0.0,0.0,0.0,0.0,6.17022322074004e-05,0.0037020684803548,0.0,0.0,0.005472105870829,0.0,0.0,0.0,0.0,0.0,0.0,3.1169966813702365e-07,0.0,4.2695055,1.1737791,-1.8812473,91437.805,78.53565,2.8079298,92.591805,Nord-Norge,NO,1,2540417.0
